Mst. ID,Messstellen Name,Jahr,Bundesland,Flussgebiet,Seehöhe
117143,Wien (Einlaufbauwerk),2017,Wien,Donaugebiet zwischen Enns und March,175
117127,Wien (Gutheil-Schoder-Gasse),2017,Wien,Donaugebiet zwischen Enns und March,192
107979,Wien (Hohe Warte),2017,Wien,Donaugebiet zwischen Enns und March,203
108852,Wien (Jägerwiese),2017,Wien,Donaugebiet zwischen Enns und March,450
108894,Wien (Lainzer Tor),2017,Wien,Donaugebiet zwischen Enns und March,265
117150,Wien (Praterstern),2017,Wien,Donaugebiet zwischen Enns und March,160
107995,Wien (Rathausplatz),2017,Wien,Donaugebiet zwischen Enns und March,185
108357,Wien (Rosenhügel),2017,Wien,Donaugebiet zwischen Enns und March,244
117101,Wien (Spargelfeld),2017,Wien,Donaugebiet zwischen Enns und March,159
108399,Wien (Zentralfriedhof),2017,Wien,Donaugebiet zwischen Enns und March,172
117069,Wien-Bisamberg,2017,Wien,Donaugebiet zwischen Enns und March,305
112979,Wien-Donaufeld,2017,Wien,Donaugebiet zwischen Enns und March,161
117085,Wien-Innere Stadt,2017,Wien,Donaugebiet zwischen Enns und March,171
112961,Wien-Jubiläumswarte,2017,Wien,Donaugebiet zwischen Enns und March,450
108159,Wien-Kagran,2017,Wien,Donaugebiet zwischen Enns und March,158
108084,Wien-Mariabrunn,2017,Wien,Donaugebiet zwischen Enns und March,227
117077,Wien-Mauerbach,2017,Wien,Donaugebiet zwischen Enns und March,215
117093,Wien-Neueßling,2017,Wien,Donaugebiet zwischen Enns und March,155
107953,Wien-Neustift,2017,Wien,Donaugebiet zwischen Enns und March,281
108373,Wien-Rothneusiedl,2017,Wien,Donaugebiet zwischen Enns und March,180
108142,Wien-Stadlau (Inselpumpwerk),2017,Wien,Donaugebiet zwischen Enns und March,162
112953,Wien-Stammersdorf,2017,Wien,Donaugebiet zwischen Enns und March,191
108662,Wien-Unterlaa,2017,Wien,Donaugebiet zwischen Enns und March,200
108365,Wien-Wiener Berg,2017,Wien,Donaugebiet zwischen Enns und March,238
110007,Wiener Neustadt (Flugplatz),2017,Niederösterreich,Leithagebiet,275
112557,Wies,2017,Steiermark,Murgebiet,390
107235,Wieselburg,2017,Niederösterreich,Donaugebiet zwischen Enns und March,263
114066,Wietersdorf,2017,Kärnten,Draugebiet,630
106252,Wildalpen,2017,Steiermark,Ennsgebiet,610
109447,Wildendürnbach,2017,Niederösterreich,Marchgebiet,211
110114,Wildlahner,2017,Tirol,Inngebiet oberhalb der Salzach,1542
102764,Wildschönau-Mühltal,2017,Tirol,Inngebiet oberhalb der Salzach,790
110635,Winden am See,2017,Burgenland,Rabnitzgebiet,125
106492,Windhaag bei Freistadt,2017,Oberösterreich,Moldaugebiet,420
117531,Windhaag bei Perg,2017,Oberösterreich,Donaugebiet zwischen Enns und March,513
106419,Windischgarsten (Schule),2017,Oberösterreich,Ennsgebiet,604
114520,Winklern ob Straßburg,2017,Kärnten,Draugebiet,1040
116178,Wolfpassing a.d. Hochleithen,2017,Niederösterreich,Donaugebiet zwischen Enns und March,206
116319,Wolfsbach,2017,Niederösterreich,Donaugebiet zwischen Enns und March,343
114702,Wolfsberg,2017,Kärnten,Draugebiet,440
105460,Wolfsegg am Hausruck,2017,Oberösterreich,Traungebiet,585
116327,Wolfsthal,2017,Niederösterreich,Donaugebiet zwischen March und Leitha,150
110668,Wulkaprodersdorf,2017,Burgenland,Rabnitzgebiet,164
116012,Wultendorf,2017,Niederösterreich,Marchgebiet,232
101857,Wurmetal,2017,Tirol,Inngebiet oberhalb der Salzach,2510
103390,Wörgl,2017,Tirol,Inngebiet oberhalb der Salzach,605
109009,Ybbsitz-Hofstatt,2017,Niederösterreich,Donaugebiet zwischen Enns und March,551
111526,Zederhaus,2017,Salzburg,Murgebiet,1200
113498,Villacher Alpe,2017,Kärnten,Draugebiet,2117
101279,Vils,2017,Tirol,Donaugebiet oberhalb des Inn,810
114991,Virgen,2017,Tirol,Draugebiet,1198
109256,Vitis,2017,Niederösterreich,Marchgebiet,526
123208,Voitsberg,2017,Steiermark,Murgebiet,394
110932,Vorau,2017,Steiermark,Raabgebiet,690
105510,Vorchdorf,2017,Oberösterreich,Traungebiet,455
105288,Vorderer Langbathsee,2017,Oberösterreich,Traungebiet,675
105445,Vöcklabruck,2017,Oberösterreich,Traungebiet,423
108290,Vösendorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,190
108837,Vöstenalm,2017,Tirol,Inngebiet oberhalb der Salzach,1878
113670,Waidegg,2017,Kärnten,Draugebiet,635
109280,Waidhofen an der Thaya,2017,Niederösterreich,Marchgebiet,498
107086,Waidhofen an der Ybbs,2017,Niederösterreich,Donaugebiet zwischen Enns und March,384
103986,Waidring,2017,Tirol,Inngebiet oberhalb der Salzach,775
102913,Walchsee-Kaiserwinkl,2017,Tirol,Inngebiet oberhalb der Salzach,687
111815,Wald am Schoberpaß,2017,Steiermark,Murgebiet,890
119693,Walder Alm,2017,Tirol,Inngebiet oberhalb der Salzach,1600
106450,Waldneukirchen,2017,Oberösterreich,Ennsgebiet,440
104364,Waldzell,2017,Oberösterreich,Inngebiet unterhalb der Salzach,500
112433,Waltra,2017,Steiermark,Murgebiet,380
101568,Warth,2017,Vorarlberg,Donaugebiet oberhalb des Inn,1475
107177,Wastl am Wald,2017,Niederösterreich,Donaugebiet zwischen Enns und March,1079
113365,Wastlbauer Alm,2017,Kärnten,Draugebiet,1634
103291,Wattener Lizum,2017,Tirol,Inngebiet oberhalb der Salzach,1970
104828,Waxenberg,2017,Oberösterreich,Donaugebiet zwischen Inn und Traun,700
102475,Weerberg,2017,Tirol,Inngebiet oberhalb der Salzach,928
106245,Weichselboden,2017,Steiermark,Ennsgebiet,680
115519,Weikertschlag,2017,Niederösterreich,Moldaugebiet,768
109314,Weikertschlag an der Thaya,2017,Niederösterreich,Marchgebiet,460
100941,Weiler,2017,Vorarlberg,Rheingebiet,500
101824,Weisssee,2017,Tirol,Inngebiet oberhalb der Salzach,2464
113977,Weitensfeld,2017,Kärnten,Draugebiet,704
109389,Weitersfeld,2017,Niederösterreich,Marchgebiet,418
106856,Weitersfelden-Ritzenedt,2017,Oberösterreich,Donaugebiet zwischen Enns und March,764
113704,Weißbriach,2017,Kärnten,Draugebiet,800
105387,Weißenbach am Attersee,2017,Oberösterreich,Traungebiet,476
108217,Weißenbach bei Mödling,2017,Niederösterreich,Donaugebiet zwischen Enns und March,388
113431,Weißensee-Gatschach,2017,Kärnten,Draugebiet,949
113480,Weißenstein,2017,Kärnten,Draugebiet,510
111559,Weißpriach,2017,Salzburg,Murgebiet,1100
105528,Wels,2017,Oberösterreich,Traungebiet,305
113761,Wernberg,2017,Kärnten,Draugebiet,565
104455,Wernstein,2017,Oberösterreich,Inngebiet unterhalb der Salzach,355
107581,Zwettl-Edelhof,2017,Niederösterreich,Donaugebiet zwischen Enns und March,595
112920,Zwieselgraben,2017,Steiermark,Raabgebiet,1080
111245,Zöbern,2017,Niederösterreich,Raabgebiet,590
101113,Zürs,2017,Vorarlberg,Donaugebiet oberhalb des Inn,1707
123166,Ödensee,2017,Steiermark,Traungebiet,763
119123,Ölgrubensee,2017,Tirol,Inngebiet oberhalb der Salzach,2850
112664,Zehensdorf,2017,Steiermark,Murgebiet,288
122796,Zeilerberg,2017,Burgenland,Rabnitzgebiet,299
105064,Zell am See,2017,Salzburg,Salzachgebiet,766
113852,Zell-Pfarre,2017,Kärnten,Draugebiet,900
112441,Zelting,2017,Steiermark,Murgebiet,200
111757,Zeltweg,2017,Steiermark,Murgebiet,669
114934,Zettersfeld,2017,Tirol,Draugebiet,1903
103267,Zillergrund-Plattk.,2017,Tirol,Inngebiet oberhalb der Salzach,2260
119826,Zillergrund-Plattkopf,2017,Tirol,Inngebiet oberhalb der Salzach,2260
101758,Zirmesköpfl,2017,Tirol,Inngebiet oberhalb der Salzach,2050
102558,Zittauer Hütte,2017,Salzburg,Inngebiet oberhalb der Salzach,2330
100966,Zug,2017,Vorarlberg,Donaugebiet oberhalb des Inn,1500
110072,Zurndorf,2017,Burgenland,Leithagebiet,144
115147,Zwerndorf,2017,Niederösterreich,Marchgebiet,144
123075,Anger,2017,Steiermark,Raabgebiet,520
103663,Goldegg,2017,Salzburg,Salzachgebiet,830
104265,Mittersill,2017,Salzburg,Salzachgebiet,790
115246,Niederabsdorf,2017,Niederösterreich,Marchgebiet,160
101428,Pasillalm,2017,Tirol,Donaugebiet oberhalb des Inn,1570
103945,Weißbach bei Lofer,2017,Salzburg,Salzachgebiet,668
116525,Erpersdorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,184
111070,Fürstenfeld,2017,Steiermark,Raabgebiet,273
105072,Leibnitz,2017,Steiermark,Murgebiet,267
101931,Piz da Val Gronda,2017,Tirol,Inngebiet oberhalb der Salzach,2810
111237,Rechnitz,2017,Burgenland,Raabgebiet,350
103564,Sonnblick (horiz. Auffangfl.),2017,Salzburg,Salzachgebiet,3076
118547,Sonnblickkees,2017,Salzburg,Salzachgebiet,2511
104208,Wald,2017,Salzburg,Salzachgebiet,860
109207,Weitra,2017,Niederösterreich,Moldaugebiet,572
115394,Wenigzell,2017,Steiermark,Raabgebiet,785
115386,Wilde Krimml,2017,Tirol,Inngebiet oberhalb der Salzach,2130
105833,Wolkersdorf,2017,Niederösterreich,Donaugebiet zwischen Enns und March,185
107599,Zwettl (Stift),2017,Niederösterreich,Donaugebiet zwischen Enns und March,502
101048,Andelsbuch-Niedere,2017,Vorarlberg,Rheingebiet,1535
115311,Bürs (Pumpwerk),2017,Vorarlberg,Rheingebiet,570
115329,Damüls-Herte,2017,Vorarlberg,Rheingebiet,1573
128033,Feldkirchen,2017,Kärnten,Draugebiet,546
103325,Formarinalpe,2017,Vorarlberg,Donaugebiet oberhalb des Inn,1880
115303,Freschenhaus,2017,Vorarlberg,Rheingebiet,1790
115352,Gapfohl,2017,Vorarlberg,Rheingebiet,1775
100990,Gargellen-Schafberg,2017,Vorarlberg,Rheingebiet,2090
115295,Gasen,2017,Steiermark,Raabgebiet,950
118521,Kalser Törl,2017,Salzburg,Salzachgebiet,2390
101600,Schanz,2017,Steiermark,Murgebiet,1230
111674,Schöder,2017,Steiermark,Murgebiet,900
112011,Teichalm,2017,Steiermark,Murgebiet,1175
101006,Walmendinger Horn,2017,Vorarlberg,Donaugebiet oberhalb des Inn,1650
110965,Wörterberg,2017,Burgenland,Raabgebiet,399
115337,Zürs-Hexenboden,2017,Vorarlberg,Donaugebiet oberhalb des Inn,1920
115345,Zürs-Madloch,2017,Vorarlberg,Donaugebiet oberhalb des Inn,2159
