Mst. ID,Messstellen Name,Jahr,Bundesland,Flussgebiet,Seehöhe
106120,Hohentauern,2014,Steiermark,Ennsgebiet,1265.0
101741,Hohenzollernhaus,2014,Tirol,Inngebiet oberhalb der Salzach,2200.0
107854,Hollabrunn,2014,Niederösterreich,Donaugebiet zwischen Enns und March,236.0
115899,Hollenburg,2014,Niederösterreich,Donaugebiet zwischen Enns und March,223.0
115907,Hollenstein an der Ybbs,2014,Niederösterreich,Donaugebiet zwischen Enns und March,495.0
115600,Hollenthon,2014,Niederösterreich,Rabnitzgebiet,685.0
116350,Hollern,2014,Niederösterreich,Leithagebiet,145.0
101154,Holzgau,2014,Tirol,Donaugebiet oberhalb des Inn,1080.0
102780,Hopfgarten i.Brt.,2014,Tirol,Inngebiet oberhalb der Salzach,591.0
114926,Hopfgarten i.Def.,2014,Tirol,Draugebiet,1096.0
108720,Horn,2014,Niederösterreich,Donaugebiet zwischen Enns und March,318.0
114462,Hundsmarhof-Heiligengeist,2014,Kärnten,Draugebiet,989.0
106369,Huttererböden,2014,Oberösterreich,Ennsgebiet,1370.0
101220,Höfen,2014,Tirol,Donaugebiet oberhalb des Inn,874.0
100800,Hörbranz,2014,Vorarlberg,Rheingebiet,425.0
105536,Hörsching,2014,Oberösterreich,Donaugebiet zwischen Inn und Traun,297.0
114777,Hörzendorf,2014,Kärnten,Draugebiet,490.0
103770,Hüttau,2014,Salzburg,Salzachgebiet,720.0
103937,Hütten,2014,Salzburg,Salzachgebiet,900.0
103689,Hüttschlag,2014,Salzburg,Salzachgebiet,1030.0
108456,Gutenstein,2014,Niederösterreich,Donaugebiet zwischen Enns und March,478.0
114785,Guttaring,2014,Kärnten,Draugebiet,710.0
109561,Gänserndorf,2014,Niederösterreich,Marchgebiet,163.0
107037,Göstling an der Ybbs,2014,Niederösterreich,Donaugebiet zwischen Enns und March,530.0
110221,Göttlesbrunn,2014,Niederösterreich,Leithagebiet,167.0
113381,Gößkessel,2014,Kärnten,Draugebiet,1673.0
105106,Gößl,2014,Steiermark,Traungebiet,710.0
100461,Gütle,2014,Vorarlberg,Rheingebiet,530.0
115824,Hagenbrunn,2014,Niederösterreich,Donaugebiet zwischen Enns und March,226.0
111229,Hagensdorf-Luising,2014,Burgenland,Raabgebiet,199.0
119487,Hahnenkamm-Ehrenbachhöhe,2014,Tirol,Inngebiet oberhalb der Salzach,1790.0
101501,Hahnenkamm-Reutte,2014,Tirol,Donaugebiet oberhalb des Inn,1670.0
103432,Haidbach,2014,Salzburg,Salzachgebiet,900.0
102939,Haiming,2014,Tirol,Inngebiet oberhalb der Salzach,663.0
107490,Hainfeld,2014,Niederösterreich,Donaugebiet zwischen Enns und March,429.0
110544,Halbturn,2014,Burgenland,Rabnitzgebiet,130.0
120022,Hall in Tirol,2014,Tirol,Inngebiet oberhalb der Salzach,585.0
104281,Hallein,2014,Salzburg,Salzachgebiet,443.0
119453,Halltal-Oberbergstollen,2014,Tirol,Inngebiet oberhalb der Salzach,1610.0
121053,Hard (Rotachstrasse),2014,Vorarlberg,Rheingebiet,401.0
112854,Haringgraben,2014,Steiermark,Murgebiet,1020.0
115832,Harmannsdorf,2014,Niederösterreich,Donaugebiet zwischen Enns und March,413.0
110999,Hartberg,2014,Steiermark,Raabgebiet,350.0
108696,Haschendorf,2014,Niederösterreich,Donaugebiet zwischen Enns und March,229.0
104620,Haslach,2014,Oberösterreich,Donaugebiet zwischen Inn und Traun,542.0
109728,Haugschlag,2014,Niederösterreich,Moldaugebiet,571.0
110205,Haßbach,2014,Niederösterreich,Leithagebiet,786.0
112334,Hebalpe,2014,Steiermark,Murgebiet,1310.0
119610,Hechleitalm,2014,Tirol,Inngebiet oberhalb der Salzach,920.0
113175,Heiligenblut,2014,Kärnten,Draugebiet,1325.0
102319,Gries im Sellrain,2014,Tirol,Inngebiet oberhalb der Salzach,1227.0
119388,Gries,2014,Tirol,Inngebiet oberhalb der Salzach,1590.0
104778,Grieskirchen-Moosham,2014,Oberösterreich,Donaugebiet zwischen Inn und Traun,352.0
119768,Griesner Alm,2014,Tirol,Inngebiet oberhalb der Salzach,990.0
119628,Griesner Kar,2014,Tirol,Inngebiet oberhalb der Salzach,911.0
101089,Groß St. Florian,2014,Steiermark,Murgebiet,320.0
107573,Groß-Gerungs,2014,Niederösterreich,Donaugebiet zwischen Enns und March,680.0
103697,Großarl,2014,Salzburg,Salzachgebiet,890.0
119446,Großer Ahornboden,2014,Tirol,Donaugebiet oberhalb des Inn,1170.0
118612,Großgmain,2014,Salzburg,Salzachgebiet,560.0
107409,Großheinrichschlag,2014,Niederösterreich,Donaugebiet zwischen Enns und March,704.0
109660,Großkadolz,2014,Niederösterreich,Marchgebiet,190.0
112771,Großlobming,2014,Steiermark,Murgebiet,650.0
111344,Großwilfersdorf,2014,Steiermark,Raabgebiet,275.0
106021,Grubegg,2014,Steiermark,Ennsgebiet,790.0
